Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
24.7,5.80E-21,24.7,5.81E-21
24.8,5.85E-21,24.8,5.86E-21
24.9,5.88E-21,24.9,5.89E-21
25,5.93E-21,25,5.95E-21
25.1,6.01E-21,25.1,6.03E-21
25.2,5.96E-21,25.2,5.98E-21
25.3,6.10E-21,25.3,6.12E-21
25.4,6.06E-21,25.4,6.08E-21
25.5,6.17E-21,25.5,6.19E-21
25.6,6.12E-21,25.6,6.13E-21
25.7,6.24E-21,25.7,6.26E-21
25.8,6.34E-21,25.8,6.35E-21
25.9,6.28E-21,25.9,6.30E-21
26,6.40E-21,26,6.42E-21
26.1,6.32E-21,26.1,6.34E-21
26.2,6.60E-21,26.2,6.62E-21
26.3,6.49E-21,26.3,6.51E-21
26.4,6.43E-21,26.4,6.45E-21
26.5,6.69E-21,26.5,6.71E-21
26.6,6.60E-21,26.6,6.62E-21
26.7,6.79E-21,26.7,6.81E-21
26.8,6.61E-21,26.8,6.63E-21
26.9,6.92E-21,26.9,6.95E-21
27,6.92E-21,27,6.94E-21
27.1,6.68E-21,27.1,6.70E-21
27.2,7.19E-21,27.2,7.21E-21
27.3,6.73E-21,27.3,6.75E-21
27.4,7.53E-21,27.4,7.55E-21
27.5,6.80E-21,27.5,6.82E-21
27.6,6.79E-21,27.6,6.81E-21
27.7,7.83E-21,27.7,7.86E-21
27.8,7.05E-21,27.8,7.07E-21
27.9,7.43E-21,27.9,7.45E-21
28,7.16E-21,28,7.19E-21
28.1,8.16E-21,28.1,8.18E-21
28.2,6.82E-21,28.2,6.84E-21
28.3,7.68E-21,28.3,7.70E-21
28.4,7.63E-21,28.4,7.66E-21
28.5,8.03E-21,28.5,8.06E-21
28.6,7.29E-21,28.6,7.31E-21
28.7,7.58E-21,28.7,7.60E-21
28.8,7.93E-21,28.8,7.95E-21
28.9,9.07E-21,28.9,9.10E-21
29,6.72E-21,29,6.74E-21
29.1,8.59E-21,29.1,8.61E-21
29.2,9.55E-21,29.2,9.58E-21
29.3,6.38E-21,29.3,6.40E-21
29.4,8.73E-21,29.4,8.75E-21
29.5,6.74E-21,29.5,6.77E-21
29.6,1.17E-20,29.6,1.17E-20
29.7,8.28E-21,29.7,8.31E-21
29.8,5.02E-21,29.8,5.04E-21
29.9,1.49E-20,29.9,1.49E-20
30,6.19E-21,30,6.22E-21
