Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
27.2,1.14E-20,27.2,1.14E-20
27.3,1.08E-20,27.3,1.08E-20
27.4,1.16E-20,27.4,1.16E-20
27.5,1.21E-20,27.5,1.21E-20
27.6,1.08E-20,27.6,1.08E-20
27.7,1.19E-20,27.7,1.19E-20
27.8,1.21E-20,27.8,1.21E-20
27.9,1.20E-20,27.9,1.20E-20
28,1.20E-20,28,1.20E-20
28.1,1.23E-20,28.1,1.23E-20
28.2,1.26E-20,28.2,1.26E-20
28.3,1.28E-20,28.3,1.28E-20
28.4,1.17E-20,28.4,1.17E-20
28.5,1.37E-20,28.5,1.37E-20
28.6,1.27E-20,28.6,1.27E-20
28.7,1.32E-20,28.7,1.32E-20
28.8,1.27E-20,28.8,1.27E-20
28.9,1.39E-20,28.9,1.39E-20
29,1.43E-20,29,1.43E-20
29.1,1.36E-20,29.1,1.36E-20
29.2,1.26E-20,29.2,1.26E-20
29.3,1.35E-20,29.3,1.35E-20
29.4,1.77E-20,29.4,1.77E-20
29.5,1.15E-20,29.5,1.15E-20
29.6,1.63E-20,29.6,1.63E-20
29.7,1.27E-20,29.7,1.27E-20
29.8,1.65E-20,29.8,1.65E-20
29.9,1.57E-20,29.9,1.57E-20
30,1.24E-20,30,1.24E-20
30.1,1.88E-20,30.1,1.88E-20
30.2,1.21E-20,30.2,1.21E-20
30.3,2.11E-20,30.3,2.11E-20
30.4,1.14E-20,30.4,1.14E-20
30.5,1.92E-20,30.5,1.92E-20
30.6,1.67E-20,30.6,1.67E-20
30.7,1.29E-20,30.7,1.29E-20
30.8,2.02E-20,30.8,2.02E-20
30.9,1.69E-20,30.9,1.69E-20
31,1.97E-20,31,1.97E-20
31.1,1.16E-20,31.1,1.16E-20
31.2,1.78E-20,31.2,1.78E-20
31.3,3.31E-20,31.3,3.31E-20
31.4,9.53E-21,31.4,9.53E-21
31.5,1.91E-20,31.5,1.91E-20
31.6,1.68E-20,31.6,1.68E-20
31.7,2.80E-20,31.7,2.80E-20
31.8,1.40E-20,31.8,1.40E-20
31.9,1.95E-20,31.9,1.95E-20
32,2.70E-20,32,2.70E-20
32.1,1.09E-20,32.1,1.09E-20
32.2,3.63E-20,32.2,3.63E-20
32.3,2.52E-20,32.3,2.52E-20
32.4,2.08E-20,32.4,2.08E-20
32.5,1.37E-20,32.5,1.37E-20
32.6,7.77E-21,32.6,7.77E-21
32.7,5.32E-20,32.7,5.32E-20
32.8,1.73E-20,32.8,1.73E-20
32.9,2.88E-20,32.9,2.88E-20
33,3.10E-20,33,3.10E-20
33.1,2.39E-21,33.1,2.39E-21
33.2,9.62E-20,33.2,9.62E-20
33.3,1.27E-20,33.3,1.27E-20
33.4,4.61E-20,33.4,4.61E-20
33.5,1.05E-20,33.5,1.05E-20
33.6,1.32E-19,33.6,1.32E-19
33.7,7.60E-20,33.7,7.59E-20
33.8,1.86E-20,33.8,1.86E-20
33.9,1.68E-19,33.9,1.68E-19
34,9.77E-20,34,9.77E-20
34.1,2.23E-19,34.1,2.23E-19
34.2,3.80E-20,34.2,3.80E-20
34.3,2.82E-19,34.3,2.82E-19
34.4,2.22E-20,34.4,2.22E-20
34.5,3.49E-20,34.5,3.49E-20
34.6,2.35E-19,34.6,2.35E-19
34.7,4.19E-19,34.7,4.19E-19
34.8,4.45E-19,34.8,4.45E-19
34.9,5.73E-19,34.9,5.73E-19
35,3.01E-19,35,3.01E-19
35.1,3.38E-19,35.1,3.38E-19
35.2,7.15E-19,35.2,7.15E-19
35.3,8.73E-19,35.3,8.73E-19
