Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
29,1.10E-20,29,1.10E-20
29.1,1.03E-20,29.1,1.03E-20
29.2,7.88E-21,29.2,7.88E-21
29.3,1.40E-20,29.3,1.40E-20
29.4,1.10E-20,29.4,1.10E-20
29.5,1.10E-20,29.5,1.10E-20
29.6,1.01E-20,29.6,1.01E-20
29.7,1.23E-20,29.7,1.23E-20
29.8,1.27E-20,29.8,1.27E-20
29.9,9.48E-21,29.9,9.48E-21
30,1.36E-20,30,1.36E-20
30.1,5.81E-21,30.1,5.81E-21
30.2,1.85E-20,30.2,1.85E-20
30.3,1.18E-20,30.3,1.18E-20
30.4,1.20E-20,30.4,1.20E-20
30.5,9.08E-21,30.5,9.08E-21
30.6,1.71E-20,30.6,1.71E-20
30.7,1.36E-20,30.7,1.36E-20
30.8,9.89E-21,30.8,9.89E-21
30.9,1.65E-20,30.9,1.65E-20
31,5.90E-21,31,5.89E-21
31.1,1.40E-20,31.1,1.40E-20
31.2,2.55E-20,31.2,2.55E-20
31.3,1.36E-20,31.3,1.36E-20
31.4,7.90E-21,31.4,7.90E-21
31.5,1.75E-20,31.5,1.75E-20
31.6,1.73E-20,31.6,1.73E-20
31.7,9.73E-21,31.7,9.74E-21
31.8,1.35E-20,31.8,1.35E-20
31.9,1.64E-20,31.9,1.64E-20
32,2.71E-21,32,2.71E-21
32.1,5.55E-20,32.1,5.54E-20
32.2,1.10E-20,32.2,1.10E-20
32.3,8.37E-21,32.3,8.36E-21
32.4,7.63E-21,32.4,7.63E-21
32.5,7.05E-20,32.5,7.05E-20
32.6,9.85E-21,32.6,9.87E-21
32.7,4.24E-20,32.7,4.24E-20
32.8,1.69E-20,32.8,1.69E-20
32.9,2.48E-20,32.9,2.48E-20
33,3.54E-20,33,3.54E-20
33.1,4.13E-20,33.1,4.13E-20
33.2,9.23E-21,33.2,9.22E-21
33.3,3.33E-21,33.3,3.32E-21
33.4,1.96E-19,33.4,1.96E-19
33.5,2.37E-20,33.5,2.38E-20
33.6,5.12E-20,33.6,5.12E-20
33.7,1.59E-20,33.7,1.59E-20
33.8,8.58E-20,33.8,8.58E-20
33.9,1.30E-20,33.9,1.30E-20
34,6.69E-20,34,6.69E-20
34.1,3.16E-20,34.1,3.16E-20
34.2,1.22E-19,34.2,1.22E-19
34.3,1.97E-19,34.3,1.97E-19
34.4,5.42E-20,34.4,5.42E-20
34.5,1.64E-19,34.5,1.64E-19
34.6,9.14E-20,34.6,9.14E-20
34.7,2.86E-19,34.7,2.86E-19
34.8,5.19E-20,34.8,5.19E-20
34.9,1.95E-19,34.9,1.95E-19
35,2.67E-20,35,2.67E-20
35.1,4.90E-19,35.1,4.89E-19
35.2,2.17E-19,35.2,2.17E-19
35.3,2.12E-20,35.3,2.12E-20
35.4,3.22E-20,35.4,3.22E-20
35.5,6.71E-19,35.5,6.71E-19
35.6,1.05E-18,35.6,1.05E-18
35.7,7.08E-19,35.7,7.08E-19
35.8,1.37E-19,35.8,1.37E-19
35.9,1.37E-18,35.9,1.37E-18
36,8.00E-19,36,8.00E-19
36.1,2.26E-20,36.1,2.25E-20
36.2,3.70E-20,36.2,3.70E-20
36.3,1.03E-18,36.3,1.03E-18
36.4,4.22E-18,36.4,4.22E-18
36.5,7.41E-19,36.5,7.42E-19
36.6,1.36E-18,36.6,1.36E-18
36.7,1.22E-18,36.7,1.22E-18
36.8,3.83E-18,36.8,3.83E-18
36.9,2.25E-18,36.9,2.25E-18
37,2.93E-18,37,2.93E-18
37.1,5.36E-18,37.1,5.36E-18
37.2,3.57E-18,37.2,3.57E-18
37.3,9.17E-19,37.3,9.17E-19
37.4,8.91E-19,37.4,8.91E-19
37.5,4.24E-18,37.5,4.24E-18
37.6,1.11E-17,37.6,1.11E-17
37.7,8.93E-18,37.7,8.93E-18
37.8,2.95E-17,37.8,2.95E-17
37.9,5.76E-18,37.9,5.76E-18
38,5.22E-18,38,5.22E-18
38.1,7.31E-18,38.1,7.31E-18
38.2,2.24E-17,38.2,2.24E-17
38.3,2.52E-17,38.3,2.52E-17
38.4,1.62E-17,38.4,1.62E-17
38.5,1.26E-17,38.5,1.26E-17
38.6,2.49E-18,38.6,2.49E-18
38.7,1.43E-17,38.7,1.43E-17
38.8,9.55E-18,38.8,9.55E-18
38.9,6.74E-17,38.9,6.74E-17
39,1.67E-17,39,1.67E-17
39.1,1.44E-16,39.1,1.44E-16
39.2,1.80E-16,39.2,1.80E-16
39.3,2.56E-17,39.3,2.56E-17
39.4,2.24E-18,39.4,2.24E-18
39.5,2.15E-17,39.5,2.15E-17
39.6,2.99E-17,39.6,2.99E-17
39.7,1.83E-17,39.7,1.83E-17
39.8,5.03E-17,39.8,5.03E-17
39.9,1.19E-16,39.9,1.19E-16
40,3.52E-16,40,3.52E-16
40.1,4.95E-16,40.1,4.95E-16
40.2,7.75E-17,40.2,7.75E-17
40.3,7.80E-17,40.3,7.80E-17
40.4,2.39E-16,40.4,2.39E-16
40.5,4.82E-16,40.5,4.82E-16
40.6,6.16E-16,40.6,6.16E-16
40.7,2.43E-16,40.7,2.43E-16
40.8,1.64E-16,40.8,1.64E-16
40.9,3.53E-16,40.9,3.53E-16
41,3.23E-16,41,3.23E-16
41.1,8.10E-17,41.1,8.10E-17
41.2,2.34E-16,41.2,2.34E-16
41.3,1.07E-15,41.3,1.07E-15
41.4,8.08E-16,41.4,8.08E-16
41.5,1.21E-15,41.5,1.21E-15
41.6,7.75E-16,41.6,7.75E-16
41.7,4.53E-17,41.7,4.53E-17
41.8,1.08E-16,41.8,1.08E-16
41.9,2.75E-16,41.9,2.75E-16
42,9.66E-18,42,9.67E-18
42.1,1.17E-15,42.1,1.17E-15
42.2,2.38E-15,42.2,2.38E-15
42.3,3.88E-16,42.3,3.88E-16
42.4,7.11E-16,42.4,7.11E-16
42.5,8.48E-16,42.5,8.48E-16
42.6,1.07E-15,42.6,1.07E-15
42.7,3.79E-15,42.7,3.79E-15
42.8,2.92E-15,42.8,2.92E-15
42.9,2.52E-17,42.9,2.52E-17
43,1.43E-15,43,1.43E-15
43.1,6.54E-16,43.1,6.54E-16
43.2,1.70E-15,43.2,1.70E-15
43.3,1.27E-14,43.3,1.27E-14
43.4,6.50E-15,43.4,6.50E-15
43.5,5.62E-16,43.5,5.62E-16
43.6,5.66E-16,43.6,5.66E-16
43.7,5.07E-15,43.7,5.07E-15
43.8,1.43E-15,43.8,1.43E-15
43.9,2.67E-15,43.9,2.67E-15
44,1.88E-16,44,1.88E-16
44.1,1.68E-14,44.1,1.68E-14
44.2,1.49E-14,44.2,1.49E-14
44.3,1.70E-15,44.3,1.70E-15
44.4,2.03E-15,44.4,2.03E-15
44.5,9.25E-16,44.5,9.25E-16
44.6,8.33E-15,44.6,8.33E-15
44.7,3.13E-14,44.7,3.13E-14
