Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
23.1,2.46E-21,23.1,2.46E-21
23.2,2.48E-21,23.2,2.48E-21
23.3,2.51E-21,23.3,2.51E-21
23.4,2.54E-21,23.4,2.55E-21
23.5,2.57E-21,23.5,2.57E-21
23.6,2.60E-21,23.6,2.60E-21
23.7,2.63E-21,23.7,2.63E-21
23.8,2.65E-21,23.8,2.65E-21
23.9,2.70E-21,23.9,2.70E-21
24,2.70E-21,24,2.70E-21
24.1,2.77E-21,24.1,2.77E-21
24.2,2.77E-21,24.2,2.77E-21
24.3,2.82E-21,24.3,2.82E-21
24.4,2.86E-21,24.4,2.86E-21
24.5,2.87E-21,24.5,2.87E-21
24.6,2.93E-21,24.6,2.93E-21
24.7,2.92E-21,24.7,2.92E-21
24.8,3.02E-21,24.8,3.02E-21
24.9,2.98E-21,24.9,2.98E-21
25,3.08E-21,25,3.08E-21
25.1,3.06E-21,25.1,3.06E-21
25.2,3.15E-21,25.2,3.15E-21
25.3,3.13E-21,25.3,3.13E-21
25.4,3.21E-21,25.4,3.21E-21
25.5,3.26E-21,25.5,3.26E-21
25.6,3.20E-21,25.6,3.20E-21
25.7,3.36E-21,25.7,3.36E-21
25.8,3.34E-21,25.8,3.34E-21
25.9,3.37E-21,25.9,3.37E-21
26,3.37E-21,26,3.37E-21
26.1,3.57E-21,26.1,3.57E-21
26.2,3.37E-21,26.2,3.37E-21
26.3,3.60E-21,26.3,3.60E-21
26.4,3.72E-21,26.4,3.72E-21
26.5,3.43E-21,26.5,3.43E-21
26.6,3.74E-21,26.6,3.74E-21
26.7,3.54E-21,26.7,3.54E-21
26.8,4.10E-21,26.8,4.10E-21
26.9,3.45E-21,26.9,3.45E-21
27,4.21E-21,27,4.21E-21
27.1,3.72E-21,27.1,3.72E-21
27.2,3.61E-21,27.2,3.61E-21
27.3,4.37E-21,27.3,4.37E-21
27.4,3.81E-21,27.4,3.81E-21
27.5,4.55E-21,27.5,4.55E-21
27.6,3.53E-21,27.6,3.53E-21
27.7,4.78E-21,27.7,4.78E-21
27.8,3.51E-21,27.8,3.51E-21
27.9,4.74E-21,27.9,4.74E-21
28,4.19E-21,28,4.19E-21
28.1,4.25E-21,28.1,4.25E-21
28.2,5.05E-21,28.2,5.05E-21
28.3,3.62E-21,28.3,3.62E-21
28.4,5.61E-21,28.4,5.61E-21
28.5,3.25E-21,28.5,3.25E-21
28.6,6.00E-21,28.6,6.00E-21
28.7,4.41E-21,28.7,4.41E-21
28.8,5.44E-21,28.8,5.44E-21
28.9,4.72E-21,28.9,4.72E-21
29,3.53E-21,29,3.53E-21
29.1,6.18E-21,29.1,6.18E-21
29.2,3.64E-21,29.2,3.64E-21
29.3,6.71E-21,29.3,6.71E-21
29.4,5.97E-21,29.4,5.98E-21
29.5,4.59E-21,29.5,4.58E-21
29.6,3.84E-21,29.6,3.84E-21
29.7,6.20E-21,29.7,6.20E-21
29.8,7.42E-21,29.8,7.42E-21
29.9,4.43E-21,29.9,4.43E-21
30,7.25E-21,30,7.25E-21
